"Time","node_exporter CPU Usage","fabric-orderer CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage"
2026-04-20 11:03:15,0.533,45.5,119,32.6,34.5,34.7,36.2,30.8,34.5,34.8,35.7,35.1,34.1,35.8,35.1,33.9,35.5,33.9
2026-04-20 11:03:20,0.533,62.4,106,45.7,40,43.0,40.8,37.9,48.8,49.0,45.3,49.9,49.2,40.9,45,47.1,44.8,36.0
2026-04-20 11:03:25,0.667,57.6,80.1,53.1,52.7,52.9,53.7,51.8,52.1,52.4,52.6,50.5,51.3,51.9,51.3,51.0,50.8,50.7
2026-04-20 11:03:30,0.733,56.9,79.9,53.7,54.5,51.9,52.3,54.2,50.6,52.3,52.7,49.7,52.4,52.8,52.1,52.2,53.1,52.9
2026-04-20 11:03:35,0.800,52.5,75.8,53.3,53.7,52.1,54.1,54.4,52.5,53.5,51.8,49.3,52.8,53.5,53.2,52.1,55.1,52.7
2026-04-20 11:03:40,0.733,52.2,74.3,52.7,53.4,52.3,52.6,54.9,52.7,53.5,52.8,48.1,53.3,52.5,53.8,53.3,55.7,52.9
2026-04-20 11:03:45,0.733,47.1,70.4,52.9,52.3,53.7,53.6,54.1,53.2,53.3,52.9,50.1,52.0,52.1,54.3,53.5,53.1,53.5
2026-04-20 11:03:50,0.600,34.2,80.3,44.1,48.9,48.1,49.5,49.7,43.2,42.1,46.2,35.9,40.3,47.9,44.5,44.0,41.8,54.2
2026-04-20 11:03:55,0.600,38.1,110,36.0,34.9,37.0,36.2,33.7,38.5,37.3,36.7,35.1,36.3,36.8,36.0,37.4,34.3,38.5
2026-04-20 11:04:00,0.533,46.3,116,35.9,34.9,35.5,34.9,32.2,38.6,38.1,36.9,33.4,35.9,35.9,35.0,35.7,35.7,34.9
2026-04-20 11:04:05,0.666,61.5,108,43.9,37.6,40.3,37.9,35.2,46.7,49.5,42.7,47.7,45.3,39.2,42.1,44.9,45.5,34.0
2026-04-20 11:04:10,0.733,56.8,78.5,52.4,50.9,51.9,51.3,50.4,51.7,54.0,50.8,51.7,50.4,49.7,49.1,50.7,52.5,50.1
2026-04-20 11:04:15,0.733,52.5,74.1,52.1,51.6,52.8,52.4,51.3,52.8,52.9,51.3,52.2,50.6,51.6,49.3,52.5,52.3,52.5
2026-04-20 11:04:20,0.667,50.3,73.0,53.3,52.5,52.5,52.0,52.5,53.8,51.9,51.3,53.7,52.3,52.7,51.3,52.9,53.5,52.1
2026-04-20 11:04:25,0.600,46.1,72.3,51.9,52.6,52.9,52.8,53.3,55.7,53.1,53.1,53.9,52.2,53.6,51.7,53.4,53.9,51.9
2026-04-20 11:04:30,0.667,40.1,69.7,53.0,52.9,53.3,53.7,54.4,50.9,49.8,52.2,48.9,52.2,52.9,47.7,53.9,53.0,52.7
2026-04-20 11:04:35,0.667,36.3,100,38.9,44.4,41.6,45.3,47.2,39.5,39.9,40.8,38.8,41.7,41.9,33.0,41.4,39.3,48.9
2026-04-20 11:04:40,0.733,46.9,112,39.2,40.1,38.5,40.5,40.3,36.8,37.8,39.1,37.0,40.9,39.2,32.4,41.1,37.1,40.9
2026-04-20 11:04:45,0.667,54.3,120,38.1,39.5,36.8,38.4,39.1,41.0,41.9,39.5,42.9,42.1,37.9,36.7,39.4,38.0,39.5
2026-04-20 11:04:50,0.667,54.3,89.7,54.3,49.3,51.1,49.0,48.2,54.2,55.0,54.1,53.9,55.0,51.1,54.0,54.8,53.9,44.3
2026-04-20 11:04:55,0.600,48.7,98.8,48.9,50.7,50.2,50,51.1,49.3,49.3,49.1,47.6,48.1,48.6,48.5,48.3,49.5,50.3
2026-04-20 11:05:00,0.600,53.7,107,46.5,47.2,48.4,47.9,47.3,46.3,46.4,46.4,44.7,45.3,47.2,46.2,46.4,47.0,45.2
2026-04-20 11:05:05,0.600,62.3,115,42.5,43.6,44.2,44.2,43.1,42.8,42.4,41.7,41.8,41.6,42.4,41.6,42.3,42.7,42.0
2026-04-20 11:05:10,0.600,62.9,104,44.4,45.2,45.3,45.4,44.9,43.4,43.3,45.1,43.2,43.3,45.1,44.5,43.9,43.9,42.7
2026-04-20 11:05:15,0.600,55.8,88.5,39.3,41.1,40.3,41.0,42.0,38.3,38.1,40.1,38.0,38.3,40,39.4,39.0,38.9,42.5
2026-04-20 11:05:20,0.533,46.3,76.9,33.2,35.7,35.3,35.5,36.7,30.9,30.1,34.5,29.5,30.1,34.9,33.6,32.1,32.3,37.4
2026-04-20 11:05:25,0.467,28.3,51.8,21.1,24.3,23.0,24.0,26.1,19.1,18.6,21.7,18.3,18.7,22.7,21.1,19.9,20.1,28.1
2026-04-20 11:05:30,0.400,11.9,30.3,11.3,14.7,13.4,14.5,15.9,9.60,8.93,12.1,8.40,8.87,13.4,11.5,10,10.3,17.3
2026-04-20 11:05:35,0.333,0.133,8.40,1.80,5.20,3.67,4.80,6.07,1.07,1.00,2.53,1.07,1.13,3.80,2.00,1.20,1.13,7.53
2026-04-20 11:05:40,0.333,0.0667,1.00,1.00,1.07,0.933,1.07,1.000,0.933,1.00,0.867,0.933,0.867,1.000,0.933,1.07,1.000,1.07
2026-04-20 11:05:45,0.333,0.0667,1.07,0.933,1.00,1.00,1.07,0.933,0.867,0.933,0.867,0.933,0.867,0.933,1.00,1.00,1.00,0.933
2026-04-20 11:05:50,0.333,0,1.13,0.867,0.933,0.933,1.07,1.000,0.933,0.933,0.800,0.867,0.800,0.867,0.800,0.800,0.867,0.867
2026-04-20 11:05:55,0.333,0.0667,1.07,0.867,0.933,0.933,1.13,0.867,1.000,0.867,0.867,0.867,0.867,0.800,0.867,0.867,0.867,0.933
2026-04-20 11:06:00,0.333,0.0667,1.000,0.867,0.867,0.867,0.933,1.00,0.933,0.933,0.800,0.867,0.933,0.867,0.867,0.867,0.800,0.933
2026-04-20 11:06:05,0.333,0.0667,0.933,0.933,0.933,0.867,0.867,0.933,0.867,0.867,0.867,0.800,0.867,1.00,0.867,0.867,0.867,1.07
2026-04-20 11:06:10,0.267,0.0667,1.00,0.867,0.800,0.867,0.733,0.933,0.800,0.867,0.867,0.867,0.867,1.07,0.867,0.867,0.867,1.07
2026-04-20 11:06:15,0.267,1.93,1.13,0.933,0.933,0.867,0.867,0.867,1.000,1.27,1.07,1.67,1.00,1.00,0.867,0.933,1.000,1.07
2026-04-20 11:06:20,0.333,18.7,13.1,8.47,5.40,6.73,5.47,4.13,10.6,11.5,7.87,11.6,10.9,6.53,8.53,9.87,9.53,2.73
2026-04-20 11:06:25,0.333,26.0,35.8,17.8,15.6,17.7,16.0,14.2,17.9,18.1,17.7,17.8,17.7,17.4,17.8,17.7,17.8,12.5
2026-04-20 11:06:30,0.333,24.1,37.7,17.8,18.2,18.2,17.9,18.3,17.9,17.7,17.8,17.3,17.6,17.9,17.9,17.7,17.9,18.0
2026-04-20 11:06:35,0.333,7.40,25.8,10.3,13.8,12.4,13.4,15,8.33,7.60,11.1,7.33,7.87,12.2,10.4,8.87,9.33,16.3
2026-04-20 11:06:40,0.333,0.0667,3.20,1.000,3.60,1.40,2.80,5,1.07,1.00,1.20,1.13,0.933,1.33,1.07,1.07,1.00,6.47
2026-04-20 11:06:45,0.333,12.0,3.73,4.73,1.27,2.73,1.53,0.867,6.60,7.27,4.00,7.73,7.00,2.60,4.47,6.07,5.60,0.933
2026-04-20 11:06:50,0.267,25.7,26.1,14.4,11.1,12.4,11.3,9.93,16.4,16.5,13.5,16.5,16.1,12.4,14.0,15.9,15.1,8.47
2026-04-20 11:06:55,0.333,36.5,36.7,19.4,16.4,17.2,16.4,16.2,21.4,21.9,18.7,22.5,21.8,17.0,19.1,20.9,20.2,16.2
2026-04-20 11:07:00,0.333,47.3,61.2,28.7,27.1,27.8,26.9,25.4,29.7,29.9,28.3,30,29.8,27.5,28.4,29.5,28.8,23.4
2026-04-20 11:07:05,0.533,51.5,71.7,32.4,32.0,32.6,32.4,31.3,32.3,32.9,32.3,33.2,32.5,32.3,31.7,32.1,32.1,30.9
2026-04-20 11:07:10,0.467,41.5,76.3,32.6,35.3,34.7,35.7,35.4,30.4,30.1,33.1,29.4,30,34.7,32.1,31.2,31.4,35.3
2026-04-20 11:07:15,0.467,18.8,49.4,19.7,24.5,22.6,24.7,26.4,16.6,15.8,20.6,15.1,15.8,22.7,19.3,17.5,18.2,28.7
2026-04-20 11:07:20,0.333,0.867,16.3,6.27,9.60,8.13,9.40,11.5,4.13,3.67,6.93,3.13,3.87,8.13,6.40,5.13,5.40,13.7
2026-04-20 11:07:25,0.400,0.0667,1.20,1.13,1.13,1.13,1.13,1.07,1.07,0.933,1.000,0.933,0.867,1.13,1.07,0.933,1.00,1.53
2026-04-20 11:07:30,0.400,0.133,1.20,0.933,1.00,0.933,0.933,0.933,1.07,0.933,0.800,0.867,0.933,0.867,0.933,0.867,0.933,0.933
2026-04-20 11:07:35,0.333,0.0667,1.33,0.933,1.07,0.867,0.933,0.933,1.13,0.867,0.933,0.933,0.933,0.867,0.867,0.933,0.933,0.933
2026-04-20 11:07:40,0.333,0.0667,1.13,0.800,0.933,0.933,0.867,0.933,1.00,0.933,0.867,0.867,0.933,1.000,0.867,0.933,0.933,1.000
2026-04-20 11:07:45,0.267,0.0667,1.00,1.00,0.933,0.867,0.933,0.933,0.867,0.933,0.933,0.867,0.800,1.00,0.867,0.867,0.867,1.00
2026-04-20 11:07:50,0.333,0.0667,1.00,1.00,0.867,1.000,0.933,0.933,0.867,0.800,0.933,0.867,0.867,0.933,0.867,0.867,0.800,0.867
2026-04-20 11:07:55,0.333,0.0667,1.07,1.07,0.933,1.00,1.00,0.933,0.933,0.867,0.933,0.933,0.800,0.867,1.000,1.07,0.933,0.867
2026-04-20 11:08:00,0.400,0.0667,1.07,0.867,0.800,0.933,0.933,0.933,0.933,0.933,0.867,0.933,0.867,0.933,1.00,1.07,0.933,0.867
2026-04-20 11:08:05,0.333,0.133,0.933,0.933,0.867,0.867,1.13,0.933,0.933,1.000,0.867,0.933,0.800,0.933,1.07,1.07,0.933,0.867
2026-04-20 11:08:10,0.333,0.200,1.13,0.933,0.867,0.867,1.000,1.00,0.933,1.07,0.867,0.800,0.867,0.867,0.800,0.867,0.867,0.867
2026-04-20 11:08:15,0.267,0.133,88.7,1.07,1.07,1.00,1.13,0.933,1.00,1.00,1.00,0.933,0.933,0.867,0.933,1.000,0.933,0.933
2026-04-20 11:08:20,0.400,0.0667,270,1.13,1.07,1.07,0.933,1.00,1.13,1.13,1.07,0.933,1.07,0.933,0.933,1.07,1.13,1.07
2026-04-20 11:08:25,0.400,0,494,1.13,1.13,1.13,1.13,1.13,1.20,1.20,1.27,1.20,1.13,1.07,1.20,1.20,1.20,1.07
2026-04-20 11:08:30,0.467,0,645,1.20,1.20,1.27,1.20,1.33,1.27,1.33,1.27,1.33,1.27,1.20,1.27,1.20,1.33,1.13
2026-04-20 11:08:35,0.467,0.0667,696,1.20,1.33,1.33,1.40,1.33,1.27,1.53,1.33,1.47,1.40,1.27,1.47,1.33,1.40,1.20
2026-04-20 11:08:40,0.467,0.0667,732,1.33,1.40,1.27,1.40,1.47,1.33,1.53,1.27,1.40,1.47,1.40,1.33,1.40,1.40,1.33
2026-04-20 11:08:45,0.467,0.133,755,1.27,1.40,1.47,1.33,1.40,1.40,1.53,1.40,1.33,1.33,1.33,1.33,1.40,1.33,1.53
2026-04-20 11:08:50,0.467,0.0667,819,1.33,1.33,1.53,1.33,1.47,1.33,1.40,1.33,1.33,1.27,1.40,1.20,1.33,1.27,1.40
2026-04-20 11:08:55,0.467,0.0667,875,1.40,1.53,1.67,1.40,1.33,1.40,1.40,1.47,1.47,1.27,1.33,1.40,1.40,1.40,1.47
2026-04-20 11:09:00,0.533,0.0667,926,1.40,1.47,1.47,1.40,1.40,1.53,1.40,1.40,1.40,1.40,1.47,1.40,1.47,1.47,1.40
2026-04-20 11:09:05,0.533,0.133,951,1.40,1.60,1.33,1.47,1.47,1.60,1.40,1.40,1.40,1.40,1.40,1.47,1.47,1.53,1.47
2026-04-20 11:09:10,0.600,0.133,947,1.33,1.40,1.40,1.40,1.47,1.60,1.40,1.40,1.33,1.40,1.40,1.33,1.33,1.47,1.40
2026-04-20 11:09:15,0.600,0.133,946,1.40,1.53,1.40,1.47,1.53,1.47,1.53,1.40,1.40,1.47,1.33,1.40,1.33,1.47,1.33
2026-04-20 11:09:20,0.533,0.133,933,1.40,1.47,1.47,1.40,1.47,1.40,1.60,1.47,1.33,1.40,1.40,1.33,1.40,1.33,1.47
2026-04-20 11:09:25,0.533,0.200,930,1.33,1.47,1.40,1.47,1.47,1.40,1.53,1.40,1.33,1.40,1.53,1.40,1.40,1.33,1.47
2026-04-20 11:09:30,0.467,0.200,929,1.53,1.40,1.47,1.47,1.47,1.40,1.40,1.40,1.33,1.33,1.53,1.33,1.40,1.40,1.47
2026-04-20 11:09:35,0.533,0.133,933,1.60,1.47,1.53,1.53,1.53,1.53,1.40,1.40,1.40,1.47,1.53,1.47,1.47,1.47,1.40
2026-04-20 11:09:40,0.533,0.133,929,1.60,1.47,1.53,1.60,1.60,1.47,1.53,1.40,1.40,1.40,1.33,1.60,1.53,1.47,1.47
2026-04-20 11:09:45,0.533,0.0667,928,1.47,1.47,1.40,1.60,1.53,1.53,1.47,1.40,1.40,1.40,1.33,1.53,1.53,1.40,1.40
2026-04-20 11:09:50,0.467,0.0667,927,1.47,1.40,1.40,1.60,1.60,1.47,1.40,1.33,1.40,1.40,1.40,1.47,1.40,1.40,1.40
2026-04-20 11:09:55,0.467,0,925,1.53,1.47,1.40,1.53,1.53,1.53,1.40,1.40,1.47,1.47,1.47,1.40,1.47,1.60,1.40
2026-04-20 11:10:00,0.533,0.0667,922,1.40,1.40,1.47,1.47,1.60,1.47,1.53,1.47,1.40,1.40,1.53,1.47,1.47,1.60,1.53
2026-04-20 11:10:05,0.600,0.0667,922,1.33,1.40,1.47,1.40,1.53,1.47,1.67,1.53,1.40,1.33,1.40,1.47,1.47,1.60,1.47
2026-04-20 11:10:10,0.600,0.133,920,1.40,1.27,1.60,1.33,1.53,1.33,1.67,1.53,1.53,1.53,1.47,1.40,1.40,1.40,1.33
2026-04-20 11:10:15,0.533,0.133,917,1.47,1.40,1.67,1.53,1.47,1.40,1.60,1.47,1.60,1.60,1.40,1.47,1.47,1.47,1.33
2026-04-20 11:10:20,0.533,0.133,910,1.40,1.53,1.60,1.47,1.47,1.40,1.53,1.47,1.60,1.60,1.47,1.40,1.53,1.40,1.60
2026-04-20 11:10:25,0.467,0.0667,905,1.33,1.67,1.47,1.53,1.47,1.60,1.53,1.40,1.40,1.47,1.33,1.47,1.47,1.47,1.60
2026-04-20 11:10:30,0.533,0.0667,904,1.40,1.53,1.40,1.33,1.60,1.53,1.47,1.40,1.40,1.47,1.40,1.33,1.40,1.33,1.47
2026-04-20 11:10:35,0.533,0.0667,907,1.53,1.47,1.47,1.53,1.53,1.53,1.40,1.40,1.40,1.53,1.40,1.47,1.40,1.47,1.40
2026-04-20 11:10:40,0.533,0.0667,914,1.47,1.40,1.40,1.40,1.60,1.40,1.47,1.33,1.47,1.47,1.47,1.40,1.47,1.40,1.53
2026-04-20 11:10:45,0.467,0.0667,905,1.40,1.47,1.47,1.53,1.40,1.47,1.53,1.33,1.47,1.40,1.40,1.47,1.40,1.47,1.53
2026-04-20 11:10:50,0.467,0.0667,903,1.33,1.33,1.47,1.40,1.47,1.40,1.53,1.33,1.40,1.40,1.40,1.40,1.40,1.40,1.40
2026-04-20 11:10:55,0.467,0.0667,905,1.47,1.53,1.53,1.53,1.33,1.47,1.40,1.47,1.40,1.47,1.53,1.53,1.47,1.40,1.33
2026-04-20 11:11:00,0.600,0.0667,910,1.40,1.53,1.40,1.53,1.53,1.47,1.47,1.40,1.40,1.47,1.53,1.47,1.47,1.47,1.47
2026-04-20 11:11:05,0.533,0.133,895,1.53,1.53,1.40,1.60,1.40,1.53,1.47,1.40,1.47,1.33,1.53,1.53,1.47,1.47,1.40
2026-04-20 11:11:10,0.600,0.133,879,1.47,1.33,1.47,1.60,1.53,1.47,1.47,1.40,1.40,1.40,1.47,1.47,1.40,1.47,1.47
2026-04-20 11:11:15,0.467,0.0667,874,1.53,1.47,1.53,1.60,1.47,1.47,1.47,1.47,1.40,1.40,1.47,1.60,1.53,1.40,1.40
2026-04-20 11:11:20,0.533,0.0667,885,1.40,1.47,1.40,1.47,1.67,1.47,1.53,1.40,1.40,1.47,1.47,1.47,1.53,1.53,1.53
2026-04-20 11:11:25,0.467,0.0667,883,1.40,1.53,1.40,1.47,1.60,1.47,1.47,1.33,1.40,1.33,1.40,1.47,1.53,1.60,1.47
2026-04-20 11:11:30,0.467,0.200,873,1.40,1.40,1.60,1.40,1.53,1.40,1.47,1.40,1.47,1.40,1.33,1.40,1.47,1.53,1.47
2026-04-20 11:11:35,0.467,0.133,867,1.53,1.60,1.73,1.60,1.40,1.47,1.53,1.47,1.47,1.40,1.40,1.53,1.40,1.47,1.40
2026-04-20 11:11:40,0.533,0.133,870,1.47,1.60,1.60,1.53,1.40,1.47,1.73,1.60,1.40,1.40,1.47,1.40,1.47,1.40,1.40
2026-04-20 11:11:45,0.600,0,881,1.40,1.67,1.47,1.53,1.47,1.47,1.67,1.47,1.33,1.40,1.47,1.40,1.47,1.47,1.47
2026-04-20 11:11:50,0.467,0.0667,878,1.33,1.47,1.40,1.40,1.47,1.47,1.53,1.47,1.47,1.53,1.40,1.27,1.47,1.33,1.53
2026-04-20 11:11:55,0.533,0.0667,878,1.40,1.53,1.47,1.47,1.47,1.53,1.40,1.33,1.60,1.47,1.33,1.40,1.47,1.47,1.60
2026-04-20 11:12:00,0.467,0.133,876,1.53,1.40,1.40,1.47,1.47,1.53,1.47,1.40,1.53,1.53,1.40,1.40,1.53,1.40,1.60
2026-04-20 11:12:05,0.600,0.0667,879,1.47,1.47,1.40,1.47,1.40,1.53,1.47,1.40,1.47,1.33,1.40,1.47,1.47,1.47,1.53
2026-04-20 11:12:10,0.467,0.133,872,1.40,1.33,1.53,1.40,1.47,1.47,1.47,1.40,1.47,1.40,1.40,1.40,1.40,1.27,1.40
2026-04-20 11:12:15,0.533,0.0667,865,1.40,1.53,1.53,1.47,1.40,1.53,1.47,1.40,1.53,1.33,1.40,1.47,1.47,1.47,1.40
2026-04-20 11:12:20,0.600,0.0667,859,1.33,1.47,1.47,1.47,1.47,1.53,1.53,1.40,1.47,1.40,1.40,1.40,1.47,1.47,1.40
2026-04-20 11:12:25,0.533,0.0667,858,1.53,1.47,1.40,1.53,1.40,1.53,1.53,1.33,1.40,1.40,1.40,1.40,1.53,1.47,1.47
2026-04-20 11:12:30,0.600,0.0667,860,1.40,1.33,1.47,1.40,1.47,1.40,1.53,1.33,1.33,1.40,1.53,1.27,1.47,1.40,1.40
2026-04-20 11:12:35,0.467,0.133,854,1.67,1.47,1.53,1.67,1.40,1.40,1.53,1.40,1.40,1.47,1.53,1.40,1.67,1.47,1.40
2026-04-20 11:12:40,0.600,0.133,856,1.47,1.47,1.47,1.53,1.60,1.40,1.53,1.40,1.40,1.47,1.53,1.53,1.53,1.53,1.47
2026-04-20 11:12:45,0.533,0.133,849,1.53,1.53,1.40,1.60,1.60,1.53,1.47,1.33,1.47,1.40,1.40,1.60,1.53,1.47,1.47
2026-04-20 11:12:50,0.533,0.0667,846,1.33,1.47,1.47,1.27,1.67,1.47,1.40,1.27,1.40,1.40,1.40,1.47,1.27,1.53,1.47
2026-04-20 11:12:55,0.533,0.0667,841,1.47,1.47,1.47,1.47,1.47,1.53,1.60,1.40,1.47,1.40,1.40,1.47,1.40,1.60,1.47
2026-04-20 11:13:00,0.467,0.0667,840,1.47,1.47,1.47,1.47,1.53,1.47,1.53,1.47,1.47,1.40,1.40,1.40,1.40,1.60,1.47
2026-04-20 11:13:05,0.533,0.0667,831,1.40,1.53,1.53,1.53,1.47,1.47,1.60,1.53,1.47,1.33,1.33,1.53,1.53,1.47,1.47
2026-04-20 11:13:10,0.533,0.0667,590,1.27,1.53,1.47,1.33,1.47,1.20,1.27,1.33,1.20,1.20,1.33,1.20,1.27,1.27,1.33
2026-04-20 11:13:15,0.400,0.0667,378,1.13,1.40,1.33,1.20,1.20,1.27,1.20,1.33,1.13,1.13,1.20,1.20,1.13,1.13,1.33
2026-04-20 11:13:20,0.333,0.133,,1.00,1.13,1.00,1.07,1.13,1.13,1.000,1.07,1.00,1.07,1.00,0.933,0.933,0.933,1.27
2026-04-20 11:13:25,0.267,0.133,,0.933,1.000,1.00,0.933,0.933,1.13,1.00,1.00,1.07,1.07,0.867,1.000,1.00,0.867,1.13
2026-04-20 11:13:30,0.333,0.133,,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.867,0.933,1.07,0.867,0.933,0.867,0.867,0.933
2026-04-20 11:13:35,0.333,0.0667,,0.933,1.00,0.933,0.867,0.867,0.867,0.867,0.933,0.800,0.867,0.933,0.933,0.867,0.933,0.933
2026-04-20 11:13:40,0.333,0.0667,,0.867,0.867,0.800,0.867,0.933,0.933,0.867,0.933,0.800,0.867,0.933,0.867,0.867,0.933,1.00
2026-04-20 11:13:45,0.333,0.0667,,0.800,0.867,0.867,0.867,0.933,0.933,0.933,0.933,0.800,0.800,0.867,0.867,0.933,0.867,0.933
2026-04-20 11:13:50,0.400,0.0667,,0.867,0.800,0.867,0.867,0.933,1.00,0.933,0.933,0.933,0.867,0.933,0.933,0.933,0.800,0.867
2026-04-20 11:13:55,0.333,0.0667,,0.933,1.000,0.933,0.933,0.867,1.00,1.00,1.00,0.933,0.800,0.933,0.933,1.07,0.867,0.867
2026-04-20 11:14:00,0.333,0.100,,0.933,0.867,0.867,1.07,0.933,0.933,1.00,0.867,0.933,0.867,1.00,0.933,1.00,0.867,0.933
